hh_id,ifh,formal,pc_income,pc_spend,water_bill,electricity_bill,medicines,hosp_sugery,vaccines,dental,woman,age,educ,nb_hh_members,hh_woman
14811,49.20635,0,2052.4,3909.098,0,0,0,0,1,0,1,10,2,5,1
14115,79.73138,1,8952.312,3758.738,0,120,1,0,0,0,1,54,18,6,0
13955,65.81197,1,4194.875,2997.858,38,88,0,1,1,0,1,19,11,8,0
15021,78.99878,0,0,22568.67,43,56,0,0,0,0,1,6,0,3,1
13503,34.55434,0,4820,6623.453,13,36,0,0,0,0,1,1,0,3,0
14059,70.32967,0,11243.25,9293.184,35,60,1,0,0,0,1,41,11,4,0
15396,2.319903,0,1337.4,3535.722,10,16,0,0,0,0,0,10,4,5,1
13504,45.42125,1,12771.29,4971.189,21,22,1,0,0,0,0,23,11,7,0
14706,77.53358,1,11678.25,9739.934,50,120,0,0,0,0,1,7,0,4,1
14983,71.06227,1,10091.37,5650.493,30,90,1,0,0,0,0,62,15,5,0
13332,74.35898,0,8205.5,7459.538,60,70,1,0,0,0,1,85,6,4,1
13996,77.28938,0,4551.128,5345.2,58,134,1,1,0,0,1,75,6,5,0
13660,81.19658,1,9923,6767.037,48,126,0,0,0,0,1,59,6,7,0
15108,94.62759,0,19735.25,19758.24,70,160,0,0,0,0,1,19,11,4,0
13875,70.32967,0,4716.667,5051.412,13,47,0,0,0,1,1,18,11,6,0
13749,61.66056,1,4865.667,8259.188,32,56,0,0,0,0,0,48,11,3,0
14501,84.61539,0,5093.196,12233.33,40,115,1,0,0,0,0,5,0,3,0
13551,62.51526,0,1778.4,4564.6,0,0,1,0,0,0,1,50,11,5,0
13309,72.40537,1,5301,6272.723,35,100,0,0,0,0,1,55,11,7,1
13536,26.49573,0,4358.1,3650.583,0,0,1,0,1,0,0,1,0,10,0
14134,62.51526,0,6524,5260.299,70,25,0,0,1,0,1,0,0,4,0
13796,66.30037,0,3374.1,2304.333,0,0,0,0,0,0,1,28,11,6,0
14567,55.43346,1,7931.5,7220.821,35,38,0,0,0,0,1,47,7,4,1
14155,63.61417,0,4284.714,1245.429,37,58,0,0,0,0,0,2,0,7,0
14728,25.03053,0,1469.667,2232.533,17,18,0,0,0,0,1,64,2,6,1
14617,72.52747,0,3992.522,3776.075,36,35,0,0,0,0,1,42,16,3,1
13514,73.01588,1,8360,4576.375,40,120,1,0,0,0,1,1,0,8,0
14358,43.58974,0,2295.5,3492.608,16,20,0,0,0,0,0,8,2,4,0
14645,47.98535,0,6460.5,9165.692,35,40,0,0,1,0,1,2,0,4,0
14637,77.16727,1,4551,8484.667,80,112,1,0,0,0,1,19,12,3,1
13737,80.58608,1,5956.558,14291,35,12,1,1,1,0,1,44,14,5,1
13473,72.52747,1,5409.045,6908,42,98,0,0,0,0,1,52,11,9,1
15051,62.63736,0,6495.5,8094.102,33,34,0,0,1,0,1,59,6,2,1
13525,56.41026,1,9104.648,7386.5,20,30,0,0,0,0,1,10,4,4,0
14978,14.52991,0,2635.4,3550.525,30,15,0,0,0,0,1,18,6,5,1
15042,83.51649,1,50126.6,12468.6,75,270,1,0,0,1,1,50,11,5,0
15350,74.48108,1,8549.5,8154.966,18,50,0,0,0,0,1,16,12,4,0
13607,65.56776,1,8424.857,3355.054,40,56,0,0,0,1,1,14,9,7,1
14163,58.36386,0,604,5277.586,0,75,0,0,0,0,0,45,10,3,0
14647,54.09035,0,4545.167,2683.987,23,35,1,0,0,0,1,35,9,6,0
14565,58.24176,1,5348,3780.5,12,21,0,0,0,0,1,23,13,4,0
13532,51.28205,0,707.2,4673.781,20,80,1,0,0,1,0,32,14,5,1
14628,41.63614,0,1885.25,3653.326,40,100,1,0,0,0,0,50,11,4,0
14466,27.83883,0,9019,8175.154,0,25,1,0,0,0,1,69,11,1,1
13644,68.37607,1,6752,5850.999,0,0,0,0,1,1,1,11,5,3,1
14198,27.47253,1,4272,2165.958,0,35,0,0,0,0,0,13,7,4,0
13852,81.31868,1,9444,8901.302,30,70,0,0,0,0,0,42,11,5,0
15350,74.48108,1,8549.5,8154.966,18,50,1,0,0,0,1,40,14,4,0
14493,84.24908,1,6620,5828,40,40,1,0,0,1,0,8,2,4,0
14931,78.63248,1,38940.33,13547.56,25,47,0,0,0,0,0,25,14,3,0
14537,59.58486,0,2806.25,2508.995,35,70,1,0,0,0,0,31,11,16,0
15023,64.59097,0,3483,3302.333,23,63,0,0,0,0,0,55,14,3,0
13460,66.42247,1,10445.64,6915.522,35,60,0,0,0,0,1,10,4,4,0
15406,55.79976,0,2723.8,3534.525,35,50,1,0,0,0,1,59,6,5,0
13385,80.70818,1,13018,6536.8,45,55,0,0,0,0,1,49,11,5,0
14748,78.99878,1,8894.167,5559.584,72,50,1,0,0,0,1,71,1,6,0
15017,49.20635,1,5421.17,3935.086,80,68,0,0,0,0,1,28,11,9,1
14597,75.21368,1,6146.143,4521.143,40,68,1,0,0,0,0,21,14,7,0
13642,50.67155,0,7724.75,7615.112,25,70,1,0,0,0,1,18,11,4,1
14535,67.52137,1,6895.888,9586.667,40,115,1,0,0,0,1,44,16,3,1
15327,72.03907,1,9161.5,6595.361,27,60,1,0,1,0,0,4,0,4,0
15331,61.29426,0,3236.1,2069.684,30,70,0,0,0,0,1,56,6,9,0
13739,66.66666,1,4438.1,4473.603,50,50,1,0,1,0,1,11,3,10,0
14610,68.00977,0,5453,4112.4,30,80,0,0,0,0,1,63,6,5,1
15254,64.46886,1,13245.67,7908.394,10,60,1,0,0,0,0,54,16,3,0
15405,56.16606,0,4309.167,5554.935,80,60,1,0,0,0,1,14,7,6,0
15341,72.03907,1,8096.833,10524.14,30,80,1,0,0,0,0,75,6,6,0
15166,71.06227,1,23058.5,4940.943,32,45,1,0,1,0,1,49,11,4,1
15221,68.98657,1,2829.5,4813.317,20,106,0,0,0,0,0,26,11,4,1
15183,38.70574,1,3754.4,3437.481,45,NA,0,0,0,0,1,47,3,5,1
14725,54.09035,1,7271.333,3478.768,0,13,1,0,0,0,1,25,12,3,0
14783,62.75946,0,5686.294,3508.581,46,57,1,0,0,0,0,49,11,7,0
13644,68.37607,1,6752,5850.999,0,0,0,0,0,0,1,42,11,3,1
13794,64.22466,0,2574.714,1877.327,29,46,0,0,0,0,1,78,3,7,0
14740,53.11355,1,5673.25,3214.291,30,40,0,0,0,0,0,54,9,4,0
14864,77.53358,0,35175.2,9444.825,145,70,0,0,0,0,1,29,15,5,0
14699,67.15507,1,3782.5,4677.122,17,63,0,0,0,0,0,45,14,4,0
13411,48.47375,1,8577,4368.333,44,9,0,0,0,0,0,28,12,3,0
15224,68.62027,0,10740,5698.113,30,75,1,1,0,0,1,63,6,2,0
13842,57.14286,1,8834.143,4566.849,21,60,0,0,0,0,0,51,11,7,0
14200,29.91453,1,3219.125,2182.83,0,80,0,0,0,0,1,45,6,8,0
13850,75.57998,1,5032.196,3562.562,56,110,1,0,0,0,1,72,6,14,0
13611,81.92918,1,54843.5,25844.34,25,60,1,1,0,0,1,26,8,2,1
13682,25.15263,0,2364.5,2307,15,20,0,0,0,0,0,11,4,4,1
14935,79.48718,1,6690.571,4794.171,60,101,0,0,0,0,0,69,6,7,1
14405,54.94506,0,9883,6113.335,99,99,0,0,0,0,1,26,11,3,1
15365,57.02076,1,6803.333,6540.316,35,48,1,0,0,0,0,20,11,3,0
15370,61.17216,0,4801.167,3965.577,20,30,0,0,0,0,0,12,7,6,0
14852,20.14652,0,0,5635.754,30,45,1,0,0,0,1,64,0,4,1
14718,34.43224,1,7814,5741.963,13,20,0,0,0,0,0,55,8,1,0
14498,40.41514,0,2870.2,3932,30,30,0,0,0,0,1,2,0,5,0
15240,60.80586,1,3607.667,1930.795,15,15,0,0,1,0,0,81,1,3,1
13686,20.87912,1,4100.833,4865.727,20,30,0,0,1,0,1,16,11,6,0
14986,46.64225,1,4490.143,3128.255,15,50,0,0,0,1,1,42,11,6,0
13570,73.74847,0,8000.25,6372.284,15,130,0,0,0,0,1,52,9,4,0
15421,23.68742,0,2681.333,6017.226,0,0,1,0,0,0,0,27,11,3,0
13416,64.83517,1,8472.667,5535.733,0,0,0,0,1,0,0,0,0,3,0
14821,72.28327,1,3558.25,3292.5,0,0,0,0,0,0,1,8,2,4,0
14374,58.48596,0,2956.5,5717.364,16,21,1,0,0,0,0,84,11,2,0
14755,74.11478,0,6470.587,3718.74,27,40,0,0,0,1,0,44,13,4,0
14196,52.62515,1,5104.75,5996.852,0,68,0,0,0,0,0,21,13,4,0
15068,89.25519,1,29201.75,15501.31,40,86,0,0,0,0,0,22,11,4,1
14279,62.39316,0,5400,4487.826,15,25,1,0,0,0,0,22,11,5,0
14487,83.51649,1,16880,13457.11,80,150,0,0,0,0,1,26,16,2,0
13909,82.41758,0,4191.755,5924.4,20,65,0,0,1,0,1,23,14,5,1
15273,67.03297,1,9715.833,5915.809,28,0,1,1,0,0,1,34,15,6,1
13688,41.02564,1,6607.571,4758.578,60,60,0,0,0,0,1,21,14,7,1
15320,50.18315,1,4504.667,3442.614,20,40,0,0,0,1,1,37,11,6,0
13871,16.36142,0,2902.8,1871.172,7,15,0,0,0,0,1,52,0,5,0
15108,94.62759,0,19735.25,19758.24,70,160,0,1,0,0,1,51,16,4,0
14528,63.73626,0,7626,6478.938,0,100,0,0,1,0,1,46,6,6,0
14163,58.36386,0,604,5277.586,0,75,0,0,0,0,1,7,3,3,0
14855,70.20757,1,9241.833,4948.95,38,45,0,0,0,0,0,94,3,6,0
14053,82.90598,0,10655.67,4632.315,24,82,0,0,0,0,1,48,11,3,0
13796,66.30037,0,3374.1,2304.333,0,0,0,0,0,0,0,72,6,6,0
14835,44.68864,0,4566,8863.323,50,60,1,0,0,0,0,29,11,5,1
13849,63.12576,0,20855.53,4817,50,40,1,0,0,0,1,59,3,5,1
13581,58.85226,0,8794.6,4307.8,21,50,1,0,0,0,1,64,1,5,0
15155,69.71917,0,4135.25,4027.673,0,0,0,0,0,0,0,18,11,8,0
14676,43.95605,0,5875,7576.659,12,29,1,0,0,0,1,11,7,3,0
13687,31.37973,1,8655.167,6291.778,16,38,0,0,0,0,0,15,8,6,1
15207,56.16606,0,9595,6052.449,0,0,1,0,0,0,1,47,11,2,1
14756,76.80098,1,7409.974,5717.143,119,160,0,0,0,0,0,12,6,7,0
15003,73.01588,1,14144.2,12336.73,39,50,1,0,0,1,1,46,7,5,0
15169,68.37607,1,3836.5,7166.21,11,30,1,0,0,0,0,65,14,2,0
14176,37.48474,0,8204,4041.25,0,130,0,0,1,1,1,74,0,4,1
14522,59.95116,0,17390.5,8792.5,10,10,0,0,0,1,0,38,11,2,1
13913,77.53358,1,9691.5,7722.866,43,103,1,0,0,0,1,34,16,4,1
13667,45.42125,1,2796.6,4240.084,30,80,0,0,1,0,1,0,0,5,0
13829,48.47375,1,4971.4,5893.262,30,85,1,0,0,0,1,25,14,5,0
14911,79.73138,0,4511.693,6007.38,60,98,1,1,0,0,1,54,11,5,0
15079,84.98168,0,9355,6425.183,40,70,0,0,0,0,1,83,11,4,1
14004,72.16117,1,16237.33,15923.39,40,25,1,0,0,0,1,46,11,3,1
14370,36.63004,1,1871,4588.957,13,22,0,1,0,0,0,42,11,4,0
14789,48.47375,1,5866.5,5486.205,40,45,0,0,0,0,1,9,2,4,0
15108,94.62759,0,19735.25,19758.24,70,160,0,0,0,0,0,21,12,4,0
13631,90.59829,1,27845.8,20844.38,100,130,0,1,0,0,0,2,0,5,0
14558,64.46886,1,4269.571,3154.823,35,24,1,0,0,0,1,31,11,7,0
15371,52.86935,0,3516.25,8241.347,40,38,1,0,0,1,1,73,6,4,1
14596,60.07326,1,1404.333,3162.637,29,40,0,0,0,0,0,14,8,6,0
14849,20.14652,0,5660.25,4488.722,40,60,1,0,0,0,0,13,8,4,0
13962,82.90598,1,6800.25,8493,50,80,0,0,0,1,1,35,16,4,0
14378,32.47863,0,1619.333,2688.198,187,70,0,0,0,0,1,39,11,6,0
15258,54.70086,0,7140,6040.878,55,50,1,0,1,1,0,13,7,4,0
14410,59.21856,0,8466.375,4519.892,40,101,1,0,0,0,0,45,11,8,0
15190,34.43224,1,7211,9329.293,15,70,1,0,0,0,1,20,6,4,0
15439,39.31624,1,3954.5,5819.884,17,30,0,0,0,0,1,12,5,8,0
14743,44.44445,0,2168.667,2129.802,20,60,0,0,0,0,1,8,2,9,0
13741,84.61539,1,9139.714,11430.36,36,120,1,0,0,0,1,51,16,7,0
14340,42.00245,1,7746.6,6826.033,13,60,1,0,0,1,0,6,0,5,0
13867,52.50306,1,8001.056,3773.429,30,0,0,0,1,0,0,0,0,7,0
14516,89.13309,1,24741.25,20832.33,30,100,0,0,0,0,0,25,13,4,0
13638,60.43956,1,4052.75,4630.742,22,38,1,0,0,1,1,37,11,4,0
14279,62.39316,0,5400,4487.826,15,25,0,0,0,0,1,18,11,5,0
14497,41.88034,1,7027.333,6090.104,25,25,1,0,0,0,1,27,11,3,0
14097,57.02076,0,14631,13208.19,0,0,0,0,0,0,0,25,14,1,0
15239,68.62027,0,4583,8494.706,20,35,1,0,0,1,1,24,13,2,1
13549,77.89988,0,11102.79,5027.5,80,120,0,0,0,0,0,42,6,6,1
14480,84.00488,1,31415,7294.667,80,150,1,0,0,0,1,92,6,3,1
14818,46.52015,1,1615.667,1854.392,25,40,1,0,0,0,0,33,11,6,1
15417,78.02198,0,41863.2,18283.42,70,170,1,0,0,0,1,25,13,5,0
15061,38.09524,0,7410.667,8504.014,30,30,0,0,0,1,0,5,0,3,0
14504,74.11478,1,8749,7288.429,27,42,0,1,0,0,0,56,11,4,0
14289,20.63492,1,5075.351,2449.19,0,50,0,0,0,0,0,47,3,6,0
13789,56.16606,1,3589.429,3404.666,30,37,0,0,0,0,1,7,2,7,0
14425,61.29426,1,3295,5781.208,49,120,1,1,0,0,1,86,0,6,0
14713,72.52747,1,10043.5,7320.381,35,110,1,0,0,1,1,52,0,2,0
13975,84.85959,1,10230.75,6832.753,22,89,1,0,0,0,0,18,12,4,0
13890,56.04396,1,5950,2781.75,15,90,1,0,1,0,1,54,16,4,0
13850,75.57998,1,5032.196,3562.562,56,110,1,0,0,1,0,5,0,14,0
15256,57.87546,1,6253.625,2530.25,24,67,0,0,0,0,1,47,6,8,0
13547,62.27106,0,1101,4416,25,40,0,0,0,0,1,19,11,3,0
14785,69.10867,1,11831.4,5887.6,35,15,0,0,0,1,0,39,12,5,0
15230,71.55067,0,7733,10002.24,28,150,1,0,0,0,1,72,0,3,0
14985,26.73993,0,6126.333,2928.22,0,0,0,0,0,0,0,34,8,9,0
13880,73.01588,0,6376,5553.158,30,70,1,0,0,0,1,35,16,4,0
15439,39.31624,1,3954.5,5819.884,17,30,1,0,0,0,1,87,0,8,0
14134,62.51526,0,6524,5260.299,70,25,1,0,1,0,1,31,11,4,0
13849,63.12576,0,20855.53,4817,50,40,1,0,1,0,0,4,0,5,1
13664,32.11233,0,1741,3416.861,40,70,0,0,0,0,1,12,7,6,0
13484,29.91453,0,8505,6749.404,12,15,0,0,0,0,0,39,11,1,0
14140,37.48474,0,3780.2,4817.278,0,0,0,0,0,0,1,17,11,5,0
14474,90.59829,1,104891.5,52235.19,138,400,1,0,0,0,1,39,14,4,0
15359,42.49084,0,3668.829,2826,10,0,0,0,1,0,1,1,0,4,0
15025,70.69597,1,3787.6,4545.501,20,50,0,0,0,0,0,12,5,5,0
15075,50.18315,1,8169.5,6015.538,32,20,1,0,1,0,1,10,4,4,1
14504,74.11478,1,8749,7288.429,27,42,1,0,0,0,0,18,11,4,0
13843,58.24176,1,7014,4734.078,20,20,1,0,0,0,1,52,11,3,1
13688,41.02564,1,6607.571,4758.578,60,60,0,0,0,0,1,0,0,7,1
14142,72.52747,0,6312.333,5669,20,20,0,0,0,0,1,22,12,3,1
13412,76.31258,1,38165.5,14466.98,37,58,1,0,0,0,0,17,11,4,0
13579,70.81807,0,4659.143,4353.029,57,92,0,0,0,0,1,33,11,9,0
14896,70.32967,1,9203.167,9336.063,38,85,1,0,0,0,0,21,12,6,0
14414,73.74847,0,7163,7765.313,41,88,1,1,0,0,1,84,6,2,1
14382,37.11843,0,5745.5,5191.52,30,18,1,0,1,0,1,65,6,4,1
15169,68.37607,1,3836.5,7166.21,11,30,1,0,0,0,1,63,11,2,0
14551,60.07326,1,7909.686,6300.094,40,75,0,0,0,0,0,29,14,5,0
13999,64.71307,1,1950.4,2714,10,25,1,0,0,0,0,18,10,5,1
13843,58.24176,1,7014,4734.078,20,20,1,0,0,0,0,27,14,3,1
15010,43.34555,0,6258.4,6645.543,80,34,1,0,0,0,0,44,16,5,1
14714,18.31502,0,2771.8,3211.146,6,19,0,0,0,0,0,12,5,5,0
13668,40.78144,1,2984.2,4908.229,10,35,1,0,0,0,1,13,7,5,1
14617,72.52747,0,3992.522,3776.075,36,35,1,0,0,0,0,45,11,3,1
14010,81.68498,1,17253.81,8943.2,40,100,1,0,0,1,1,56,14,5,1
13473,72.52747,1,5409.045,6908,42,98,0,0,0,0,1,54,16,9,1
14965,57.87546,1,7483.05,7746.25,25,61,1,0,0,0,1,54,11,4,0
14085,47.86325,1,2175.25,6388.25,49,68,1,0,0,1,1,24,14,4,0
13541,52.13675,1,10641.25,5472,20,50,0,0,0,0,0,62,11,4,1
13517,43.83395,0,20386.2,5129.6,50,50,0,0,0,0,1,13,8,5,0
14948,58.11966,0,2468.667,3271.859,25,35,0,0,0,0,0,45,11,3,0
15209,24.78633,0,2419.333,2389.278,10,20,0,1,0,0,1,54,6,3,0
14311,10.13431,0,1228.5,1649.5,0,10,0,0,0,0,1,24,3,2,1
14754,65.07937,1,3775,11907.97,30,0,0,0,1,1,0,47,15,3,0
14552,40.04884,0,3727,3434.49,17,34,1,0,0,0,1,84,4,2,0
13915,81.31868,1,10362.6,6879.774,23,150,1,0,0,0,0,41,11,5,0
14876,80.09768,1,11238.86,5750.868,56,140,0,0,0,0,0,24,13,6,0
15237,58.24176,1,4457,3453.8,9,40,0,0,0,0,1,44,11,5,0
14231,85.71429,0,22239.25,16375.84,40,75,1,0,0,0,1,31,17,4,0
13534,48.47375,0,2154.064,3437,45,83,0,0,1,0,1,6,0,4,1
15330,56.04396,0,6659,5294.299,60,60,1,0,0,0,1,55,9,5,0
14517,46.52015,0,2092.8,3892.217,15,25,0,0,0,0,0,16,10,5,0
14933,70.32967,1,1400,4991.043,80,120,0,1,0,0,1,12,6,7,1
14888,75.33578,0,5530,8034.57,40,110,1,0,0,0,0,65,14,3,0
15352,68.74237,1,3732.333,4240.416,20,43,0,0,0,1,1,25,14,6,0
15277,56.28816,1,5342,8775.487,8,10,1,0,0,1,1,38,11,2,1
13708,57.38706,0,17961.75,7157.861,0,0,0,0,0,0,1,15,8,4,0
13666,14.52991,0,2125.5,5288.358,24,50,0,0,0,0,1,26,11,2,1
13418,45.29915,1,7881.395,4271.429,50,20,0,0,0,1,0,48,11,7,0
14246,46.03175,0,4749,5943.393,13,45,1,0,0,0,1,73,11,1,1
14219,61.90476,1,3838.5,4760.619,60,60,0,0,0,0,0,14,8,4,1
14014,73.26007,1,10583.19,4228.088,25,70,0,0,0,0,1,53,14,4,1
13934,81.44078,0,17240,22220,40,70,0,1,0,0,1,73,16,1,1
14673,39.80464,1,4250.2,4964.751,15,48,0,0,0,0,1,6,1,5,1
13936,76.80098,0,3308,5429.564,20,65,0,0,0,0,0,73,17,2,1
14062,84.85959,1,15826.6,9590.4,80,45,1,0,0,0,0,16,4,5,0
14287,65.93407,0,8196.2,6004.988,23,159,1,0,0,0,0,66,6,5,0
13511,90.10989,1,13526.5,6303.398,80,100,0,0,0,0,0,6,0,10,0
14287,65.93407,0,8196.2,6004.988,23,159,1,1,0,0,1,33,12,5,0
13700,65.68987,0,5882,3672.121,40,30,1,0,0,0,0,19,11,5,1
14419,68.13187,1,10124.83,7546.672,22,36,1,0,0,0,0,31,6,6,0
15118,87.30159,1,17559.8,4333.6,200,350,0,0,0,0,0,72,16,5,0
14022,62.02686,0,10425.2,5823.376,25,38,0,0,0,1,0,12,5,5,0
14446,19.53602,0,2316.5,4319.644,8,12,1,0,0,0,1,34,6,2,1
13747,69.71917,0,3428.25,6971.367,0,0,1,0,0,0,1,71,2,4,1
15425,7.692309,0,1599.25,1558.731,40,10,0,0,0,0,0,3,0,8,0
14575,28.69353,0,2227,6031.914,15,45,0,0,0,1,1,10,5,3,1
14908,75.94627,1,8500.606,5791.426,80,60,1,0,0,0,1,47,7,6,0
13809,60.68376,1,4764.667,6036.187,0,0,0,0,0,0,1,6,1,3,0
14122,53.84615,1,4986.222,4487.649,32,62,0,0,0,0,1,14,8,9,1
15427,17.46032,0,7395,7732.914,30,20,1,0,0,0,1,49,7,1,1
14869,65.93407,1,3329,3804.419,28,33,0,0,0,0,0,52,8,4,0
14406,68.74237,1,4800.5,5283.052,33,66,0,0,0,0,1,44,13,6,0
15373,50.79365,0,5509,5224.312,35,35,0,0,0,0,1,8,3,4,0
15388,41.39194,1,2730.2,2549.752,12,25,0,0,1,1,1,1,0,5,0
14169,80.58608,1,13510.5,7034.477,25,25,1,0,0,0,1,39,16,4,0
13442,58.73016,0,7543,3402.498,35,38,0,0,0,0,1,7,1,7,1
14922,67.15507,1,3423.857,3796.563,45,50,0,0,0,1,1,25,13,7,1
15054,58.36386,1,6309.206,5228.531,15,120,0,0,0,0,0,9,2,5,0
14740,53.11355,1,5673.25,3214.291,30,40,0,0,0,0,1,55,11,4,0
14777,62.63736,0,12096.67,4681,13,59,0,0,0,1,1,51,14,3,0
13799,46.88645,1,7034.5,7364.53,32,42,0,0,0,0,0,32,8,2,0
15059,64.10256,0,1544.167,4709.829,60,150,1,0,1,0,1,87,1,6,0
15423,26.86203,0,1911.625,2230.412,15,25,1,0,0,0,1,19,12,8,0
14935,79.48718,1,6690.571,4794.171,60,101,0,0,0,0,1,55,6,7,1
13473,72.52747,1,5409.045,6908,42,98,0,0,0,1,0,27,9,9,1
15434,49.45055,1,21286.5,7532.75,35,28,1,0,0,0,1,21,12,4,0
14403,68.74237,0,139.5,3770.956,28,45,0,0,0,0,0,65,11,2,0
14517,46.52015,0,2092.8,3892.217,15,25,0,0,0,0,1,33,4,5,0
13552,77.89988,1,1748.5,4130.25,46,72,1,0,1,0,0,0,0,4,0
14640,63.73626,0,8580.59,4698.571,40,130,0,0,0,1,1,46,11,7,1
13677,46.88645,0,3813.583,3395.143,50,100,1,0,0,0,1,22,12,7,0
14926,30.15873,1,5503.2,4358.404,17,70,1,0,1,0,1,24,17,10,0
14534,66.42247,1,3605.75,3867.164,40,50,0,0,0,0,1,15,8,4,0
13357,61.05006,0,12166,14104.67,26,95,0,0,0,1,0,53,11,3,0
14584,59.82906,1,7056.833,5280.173,33,54,1,1,0,0,1,24,10,6,1
13399,86.44688,1,29568.4,14870.05,31,77,1,0,0,1,1,52,16,5,0
13400,90.59829,1,26172,10473.58,14,50,1,1,0,0,1,18,8,3,1
14276,43.71185,1,5315.171,6959.193,30,38,0,0,0,0,0,55,11,4,0
14395,45.05495,0,791.2,1168.172,13,25,0,0,0,0,0,37,5,5,0
13343,40.90354,0,4329.439,4433.509,16,100,1,0,0,0,0,60,11,6,1
14055,58.24176,0,1248.833,4308.833,30,50,0,0,0,0,0,21,12,6,1
13716,58.85226,0,2758.4,4527.473,23,0,1,0,0,0,0,26,11,5,0
14631,33.45544,1,6504.5,7349.595,40,6,1,0,0,0,0,24,11,2,0
15136,69.84127,0,25247.75,12886.26,48,40,0,0,0,1,1,31,11,4,0
14028,70.20757,0,3472,9458,40,66,1,1,0,0,0,63,11,2,0
14610,68.00977,0,5453,4112.4,30,80,0,0,0,0,1,41,16,5,1
15389,58.60806,0,3484.429,3588.161,40,30,0,0,0,0,0,7,1,7,1
13536,26.49573,0,4358.1,3650.583,0,0,0,0,0,0,0,69,6,10,0
13952,82.29549,1,20496.67,11542.5,30,130,1,0,0,0,0,51,11,3,0
15306,49.57265,1,2553.6,6751.357,24,47,1,0,1,0,0,51,11,5,0
15227,56.41026,0,3097,4715.271,25,80,1,0,0,0,1,82,3,3,1
14498,40.41514,0,2870.2,3932,30,30,0,1,0,0,1,25,11,5,0
15216,83.27229,0,8674.4,8392.188,35,60,0,0,0,0,1,15,9,5,0
14017,61.05006,1,7969.5,7303.5,37,54,1,0,0,0,1,33,14,4,0
13522,55.43346,1,2478.667,5793.903,17,30,0,0,0,0,0,20,12,6,0
13465,44.44445,1,5202.231,3209.769,28,37,1,0,0,0,0,9,3,13,1
15021,78.99878,0,0,22568.67,43,56,0,0,0,0,1,28,15,3,1
13943,90.72039,1,37206,19382.34,40,50,0,0,0,0,0,43,16,4,0
14283,42.85714,0,3762.167,3314.667,17,70,0,0,0,0,0,6,0,6,0
15053,82.41758,1,9280.474,7799.309,40,90,1,0,0,0,0,55,13,4,0
14151,86.69109,1,5685.572,11504.8,109,140,0,0,0,0,0,17,9,5,0
14928,51.64835,0,2936.2,2586.279,63,63,0,0,0,0,0,14,8,5,0
15350,74.48108,1,8549.5,8154.966,18,50,0,0,0,0,0,43,13,4,0
14205,81.07448,1,31030.8,10623.6,60,180,1,0,0,1,1,63,18,5,0
15323,55.79976,1,2604.444,2916.942,48,39,0,0,0,0,0,75,9,9,0
14219,61.90476,1,3838.5,4760.619,60,60,0,0,0,0,1,41,16,4,1
14348,52.25885,1,6969.2,2534,16,55,1,0,0,0,0,5,0,5,0
13658,64.34676,1,10957,5254.958,120,110,0,0,1,0,1,13,7,7,0
14845,54.33456,0,9089.912,2969.152,10,10,0,0,0,0,0,35,11,3,0
15013,49.45055,1,9639.429,8677.89,40,33,0,0,0,1,0,23,12,7,0
13787,43.10135,0,4358.5,7838.664,30,22,1,0,0,0,1,45,6,4,1
13502,35.40903,1,2924.333,2075.486,12,12,0,0,0,0,0,31,11,3,0
14755,74.11478,0,6470.587,3718.74,27,40,1,0,0,0,0,12,7,4,0
13667,45.42125,1,2796.6,4240.084,30,80,0,0,0,0,1,6,1,5,0
14876,80.09768,1,11238.86,5750.868,56,140,1,0,1,1,0,67,9,6,0
14721,28.93773,0,10437.33,5783.058,10,15,0,0,0,0,0,24,11,3,1
13665,7.814412,0,2713.101,1828.145,5,NA,1,0,0,0,0,22,11,5,0
14482,85.34798,1,37551.33,12420,100,150,0,1,0,1,0,41,18,3,1
13600,64.59097,0,4942.988,5234.167,7,130,1,0,0,0,1,48,11,6,0
14443,81.68498,0,18365.02,12886,80,115,0,0,1,0,0,98,11,2,0
13543,85.59219,1,13109.75,10804.77,48,89,0,0,0,0,0,18,11,4,0
15433,57.26496,0,8164.8,4466.204,20,30,0,0,0,0,1,2,0,5,0
14140,37.48474,0,3780.2,4817.278,0,0,0,0,0,0,0,15,9,5,0
15304,34.06594,0,3204.603,5684.267,60,20,0,0,0,1,1,20,12,6,0
14769,53.11356,0,6135.333,5514.929,23,38,1,0,0,0,1,63,6,3,0
14838,64.83517,1,10544.75,6886.239,89,50,0,0,0,0,0,53,9,4,0
15268,67.88767,0,15585.88,10909.44,65,150,0,0,0,1,0,15,9,4,0
14921,85.83639,1,2088,4856.443,35,75,0,0,0,0,0,18,11,5,0
14042,74.11478,0,1926,6211.587,60,21,1,1,0,0,1,38,11,2,1
14454,31.74603,0,7199.858,3918.381,63,120,1,1,1,0,1,35,3,4,0
15290,28.81563,0,2944.5,4471.606,20,25,0,0,0,0,1,29,11,4,0
13325,40.78144,0,4919.2,2480.743,13,38,1,0,0,0,1,18,11,5,0
14601,83.27229,1,6829.764,12091.89,60,50,0,0,1,1,1,4,0,6,0
14186,54.94506,0,14026.17,10769.38,25,135,1,0,0,1,0,18,13,6,0
14537,59.58486,0,2806.25,2508.995,35,70,0,1,0,1,1,35,13,16,0
15050,81.31868,0,6334.814,5524.564,35,100,0,0,0,0,1,30,16,3,1
